CBSA,CITY,STATE,CITYSTATE,NETMIG2020,NETMIG2021,TOTALNETMIG,2020rank,2020census,2010census,Change,2020 land area,2020 population density,Location,Unemployment Rate (August 2021),Change in Unemployment (August 2021 vs August 2019),Change in Unemployment (August 2021 vs January 2020),Change in Unemployment (August 2021 vs August 2020),Adjusted Unemployment Rate* (August 2021),Effective Real-Estate Tax Rate,Annual Taxes on $217.5K Home*,State Median Home Value,Annual Taxes on Home Priced at State Median Value,ZHVI,ZORI,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag
39900,Reno,NV,"Reno, NV",904,5988,6892,82,"264,165","225,221",+17.29%,108.8 sq mi,"2,428/sq mi",39°32′N 119°50′W﻿ / ﻿39.54°N 119.84°W﻿ / 39.54; -119.84﻿ (Reno),4.30%,34.87%,23.53%,-45.68%,4.55%,0.60%,"$1,310","$267,900","$1,614",556638,NA,115,123,-9,-107,54.51505,65.55183946488295,43.47826086956522,39,-0.2909090909090909,-16,0.06849315068493156,2.5,-8,0.01266014078239008,-0.4397770306109736,0.9521,652000,0.00307692307692297,0.25505293551491826,1.6614,0
19780,Des Moines,IA,"Des Moines, IA",792,6096,6888,106,"214,133","203,433",+5.26%,88.2 sq mi,"2,428/sq mi",41°34′N 93°37′W﻿ / ﻿41.57°N 93.61°W﻿ / 41.57; -93.61﻿ (Des Moines),4.70%,35.61%,1.58%,-34.69%,4.97%,1.57%,"$3,407","$147,800","$2,315",253783,1175,86,300,-3,-8,5.016722,6.688963210702341,3.3444816053511706,80.5,0.08783783783783794,6.5,0.03205128205128216,2.5,33.5,0.1251946661473713,0.05453292109791419,0.3743,350950,0.05406217149722181,0.24357968105255143,0.8943,0
48900,Wilmington,NC,"Wilmington, NC",988,5873,6861,253,"115,451","106,476",+8.43%,51.4 sq mi,"2,246/sq mi",34°12′N 77°53′W﻿ / ﻿34.20°N 77.88°W﻿ / 34.20; -77.88﻿ (Wilmington),NA,NA,NA,NA,NA,0.84%,"$1,833","$172,500","$1,454",358645,NA,165,57,39,115,71.404682,48.49498327759198,94.314381270903,45.5,-0.2777777777777778,-17.5,-0.38926174496644295,-29,-1.5,0.1670000244379113,0.43573544354282423,1.7813,454487.5,-0.04318421052631582,0.14494898601839012,1.1581,0
44700,Stockton,CA,"Stockton, CA",599,6199,6798,58,"320,804","291,707",+9.97%,62.2 sq mi,"5,158/sq mi",37°58′N 121°19′W﻿ / ﻿37.97°N 121.31°W﻿ / 37.97; -121.31﻿ (Stockton),9.80%,47.52%,29.92%,-30.24%,10.37%,0.76%,"$1,644","$505,000","$3,818",538639,2540,95,40,-9,-32,75.41806,89.63210702341136,61.20401337792642,27.5,-0.2948717948717948,-11.5,-0.09836065573770492,-3,-19.5,0.05990586050145974,-0.403194675398116,1.1079,562500,0.03432107164856979,0.22549019607843143,1.4333,0
28660,Killeen,TX,"Killeen, TX",647,6112,6759,171,"153,095","127,921",+19.68%,54.8 sq mi,"2,794/sq mi",31°04′N 97°44′W﻿ / ﻿31.07°N 97.73°W﻿ / 31.07; -97.73﻿ (Killeen),NA,NA,NA,NA,NA,1.80%,"$3,907","$172,500","$3,099",235190,1258,127,44,20,-5,74.247492,81.27090301003345,67.22408026755853,33,-0.326530612244898,-16,-0.2584269662921348,-11.5,-14,0.1154311270227346,-0.10750805189031544,1.2023,278000,0.01127682793743178,0.19563464329874747,0.7084,0
25940,Hilton Head Island,SC,"Hilton Head Island, SC",942,5757,6699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57%,"$1,238","$162,300",$924,449269,NA,206,54,28,115,71.906355,52.508361204013376,91.30434782608695,44,-0.29032258064516125,-18,-0.3529411764705882,-24,-3,0.04893289941803891,0.4731518415245395,1.65,542000,0.08400000000000007,0.2402745995423341,1.3811,0
13460,Bend,OR,"Bend, OR",1049,5638,6687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97%,"$2,116","$312,200","$3,037",667302,NA,232,177,94,-56,44.648829,57.19063545150501,32.10702341137124,42.5,-0.4879518072289156,-40.5,-0.15000000000000002,-7.5,-4.5,0.08920987022526639,-0.16484856523206615,0.8185,649500,0.0647715536320268,0.13956364976182334,1.655,0
16860,Chattanooga,TN,"Chattanooga, TN",1143,5144,6287,142,"181,099","167,674",+8.01%,142.4 sq mi,"1,272/sq mi",35°04′N 85°14′W﻿ / ﻿35.06°N 85.24°W﻿ / 35.06; -85.24﻿ (Chattanooga),5.00%,35.49%,23.70%,-46.38%,5.29%,0.71%,"$1,548","$167,200","$1,190",251088,NA,99,78,-25,24,66.220736,52.508361204013376,79.93311036789298,44,-0.15384615384615383,-8,-0.24786324786324787,-14.5,-3,0.09212001816798908,0.03303468562116563,1.3662,339900,0.0790510446064907,5.887547836325169e-4,0.8661,0
11700,Asheville,NC,"Asheville, NC",1091,5194,6285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84%,"$1,833","$172,500","$1,454",378748,NA,106,208,-10,11,36.956522,3.0100334448160537,70.903010033444815,88,0.03529411764705892,3,-0.08808290155440412,-8.5,41,0.06553619825308132,0.134467586979367,1.2509,542400,0.08501700340068008,0.2066740823136819,1.3821,0
36260,Ogden,UT,"Ogden, UT",603,5681,6284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63%,"$1,362","$279,100","$1,748",512246,1619,101,60,-26,-43,70.90301,93.9799331103679,47.82608695652174,24.5,-0.35526315789473684,-13.5,0.5806451612903225,9,-22.5,-0.0150206486186798,-0.2604557997788214,0.991,524900,0.06040404040404046,0.11320834747200537,1.3375,1
18880,Crestview,FL,"Crestview, FL",757,5441,6198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",404138,NA,171,201,11,-53,38.12709,22.40802675585284,53.84615384615385,61,-0.12857142857142856,-9,-0.02400000000000002,-1.5,14,0.15158683810511242,-0.07135731495831488,1.032,580000,0.01933216168717044,0.29768430473207297,1.4779,0
44180,Springfield,MO,"Springfield, MO",743,5349,6092,158,"169,176","159,498",+6.07%,82.4 sq mi,"2,053/sq mi",37°11′N 93°17′W﻿ / ﻿37.19°N 93.29°W﻿ / 37.19; -93.29﻿ (Springfield),3.00%,-9.07%,-15.04%,-47.18%,3.17%,0.97%,"$2,111","$157,200","$1,526",221362,NA,110,180,-18,5,44.147157,43.1438127090301,45.1505016722408,48,-0.1578947368421053,-9,-0.1724137931034483,-10,1,0.1259924859852417,0.1309732873903886,0.9649,328250,0.02610190684588942,0.23867924528301887,0.8364,0
12700,Barnstable Town,MA,"Barnstable Town, MA",424,5448,5872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23%,"$2,667","$381,600","$4,679",643755,NA,189,149,19,59,49.498328,22.073578595317723,76.92307692307693,62,-0.21518987341772156,-17,-0.32608695652173914,-30,15,0.03481923939179765,0.15782151779167686,1.3274,849450,5.300353356889609e-4,0.0658092848180678,2.1645,0
42680,Sebastian,FL,"Sebastian, FL",942,4695,5637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",NA,NA,254,30,-21,124,80.769231,72.90969899665552,88.62876254180601,35.5,-0.17441860465116277,-7.5,-0.3983050847457627,-23.5,-11.5,0.06676621912589042,0.516727369785495,1.545,398950,-0.0386746987951807,0.18209158654202295,1.0166,0
18140,Columbus,OH,"Columbus, OH",563,4950,5513,14,"905,748","787,033",+15.08%,220.0 sq mi,"4,117/sq mi",39°59′N 82°59′W﻿ / ﻿39.98°N 82.98°W﻿ / 39.98; -82.98﻿ (15 Columbus),5.20%,34.52%,21.82%,-50.49%,5.50%,1.56%,"$3,390","$145,700","$2,271",279883,1377,31,17,-2,6,84.448161,86.62207357859532,82.2742474916388,29.5,-0.313953488372093,-13.5,-0.21333333333333335,-8,-17.5,0.13997137625228606,-0.10489099033466642,1.423,324950,0.08352784261420476,0.08334722453742294,0.828,0
10900,Allentown,PA,"Allentown, PA",166,4977,5143,225,"125,845","118,032",+6.62%,17.6 sq mi,"7,150/sq mi",40°35′N 75°28′W﻿ / ﻿40.59°N 75.47°W﻿ / 40.59; -75.47﻿ (Allentown),NA,NA,NA,NA,NA,1.58%,"$3,442","$180,200","$2,852",285703,1689,66,29,23,55,80.936455,85.61872909698997,76.2541806020067,30,-0.4117647058823529,-21,-0.4392523364485982,-23.5,-17,0.09395365158907489,0.02778162266340622,1.3106,299450,-0.06392622694592065,-0.03073362572626192,0.763,0
12260,Augusta,GA,"Augusta, GA",764,4332,5096,116,"202,081","195,844",+3.18%,302.3 sq mi,668/sq mi,33°22′N 82°04′W﻿ / ﻿33.36°N 82.07°W﻿ / 33.36; -82.07﻿ (Augusta),4.30%,-13.49%,-13.87%,-48.28%,4.55%,0.92%,"$2,006","$176,000","$1,623",208694,1256,93,222,16,5,33.946488,40.468227424749166,27.424749163879596,48.5,-0.217741935483871,-13.5,-0.21138211382113825,-13,1.5,0.2317121003566371,0.08175739525604286,0.7576,284950,0.00299190425906381,0.1176701313983135,0.7261,0
17300,Clarksville,TN,"Clarksville, TN",470,4596,5066,159,"166,722","132,929",+25.42%,99.4 sq mi,"1,677/sq mi",36°34′N 87°20′W﻿ / ﻿36.56°N 87.34°W﻿ / 36.56; -87.34﻿ (Clarksville),NA,NA,NA,NA,NA,0.71%,"$1,548","$167,200","$1,190",253364,NA,174,106,27,7,59.698997,95.9866220735786,23.41137123745819,22,-0.5111111111111111,-23,-0.19999999999999996,-5.5,-25,0.14430082862121685,0.00980703828095164,0.7032,347950,0.03279905016325313,0.2062749176633731,0.8866,0
25420,Harrisburg,PA,"Harrisburg, PA",667,4330,4997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58%,"$3,442","$180,200","$2,852",245996,1316,91,148,-27,-19,49.498328,34.78260869565217,64.21404682274247,52,-0.10344827586206896,-6,-0.21804511278195493,-14.5,5,0.09972067333291346,-0.19805913450762092,1.1535,262450,0.1410869565217392,-0.0094357425929421,0.6687,0
25180,Hagerstown,MD,"Hagerstown, MD",566,4352,4918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09%,"$2,370","$314,800","$3,430",NA,NA,183,190,-40,-143,40.9699,43.1438127090301,38.79598662207358,48,-0.07692307692307687,-4,0.05494505494505497,2.5,1,0.1677651441093635,-0.34259918711156634,0.8792,310490,0.0015806451612903,0.18530253865241453,0.7912,0
37460,Panama City,FL,"Panama City, FL",-671,5105,4434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",316908,NA,215,156,34,96,48.662207,60.535117056856194,36.78929765886287,41,-0.2931034482758621,-17,-0.4014598540145985,-27.5,-6,0.10069022919209392,0.29870097218030356,0.8547,422000,0.05501318766484586,0.3973509933774835,1.0753,1
26820,Idaho Falls,ID,"Idaho Falls, ID",604,3644,4248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69%,"$1,492","$212,300","$1,456",387730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43300,Sherman,TX,"Sherman, TX",496,3669,4165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80%,"$3,907","$172,500","$3,099",255292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42340,Savannah,GA,"Savannah, GA",36,4126,4162,185,"147,780","136,286",+8.43%,106.8 sq mi,"1,384/sq mi",32°00′N 81°09′W﻿ / ﻿32.00°N 81.15°W﻿ / 32.00; -81.15﻿ (Savannah),NA,NA,NA,NA,NA,0.92%,"$2,006","$176,000","$1,623",272965,NA,141,42,29,186,74.414716,67.89297658862876,80.93645484949833,37,-0.30188679245283023,-16,-0.443609022556391,-29.5,-10,0.17406144431770443,0.7519613496717032,1.3811,377450,0.07873678193769651,0.2276792974467392,0.9618,0
17820,Colorado Springs,CO,"Colorado Springs, CO",806,3249,4055,40,"478,961","416,427",+15.02%,195.4 sq mi,"2,451/sq mi",38°52′N 104°46′W﻿ / ﻿38.86°N 104.76°W﻿ / 38.86; -104.76﻿ (Colorado Springs),5.60%,89.98%,76.65%,-15.58%,5.92%,0.51%,"$1,113","$343,300","$1,756",470850,1720,77,31,-11,-26,80.100334,96.32107023411372,63.87959866220736,21,-0.4,-14,0.35483870967741926,5.5,-26,0.01741964946411878,-0.37590550670552825,1.1424,488515,-0.01190531572549413,0.04814338418693076,1.2448,1
28700,Kingsport,TN,"Kingsport, TN",432,3613,4045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71%,"$1,548","$167,200","$1,190",174838,NA,153,46,4,85,73.913043,49.163879598662206,98.66220735785951,45,-0.21052631578947367,-12,-0.430379746835443,-34,-2,0.224813665930931,0.3479278332631477,2.3996,264500,0.05842336934773917,0.2302325581395348,0.674,0
42540,Scranton,PA,"Scranton, PA",-167,3877,3710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58%,"$3,442","$180,200","$2,852",164967,1070,92,141,-19,39,50.668896,20.066889632107024,81.27090301003345,65,0.015625,1,-0.20731707317073167,-17,18,0.16571214043345117,0.12524823690276232,1.4061,181200,0.03542857142857136,-0.01226492232215858,0.4617,0
23580,Gainesville,GA,"Gainesville, GA",358,3304,3662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92%,"$2,006","$176,000","$1,623",352679,1663,246,128,7,-65,53.511706,70.5685618729097,36.45484949832776,36,-0.3207547169811321,-17,-0.20879120879120883,-9.5,-11,0.02162764769331082,-0.2984170787181615,0.8513,454450,0.00988888888888883,0.1707635016507134,1.158,0
43620,Sioux Falls,SD,"Sioux Falls, SD",431,3174,3605,131,"192,517","153,888",+25.10%,79.1 sq mi,"2,434/sq mi",43°32′N 96°44′W﻿ / ﻿43.53°N 96.73°W﻿ / 43.53; -96.73﻿ (Sioux Falls),2.50%,0.93%,-11.34%,-40.24%,2.65%,1.31%,"$2,857","$167,100","$2,195",290776,NA,179,212,31,-17,36.287625,70.5685618729097,2.0066889632107023,36,-0.3571428571428571,-20,-0.1428571428571429,-6,-11,-0.02062542312452164,-0.02304967159025017,0.3298,307450,0.02517505835278433,0.22003968253968265,0.7834,0
42700,Sebring,FL,"Sebring, FL",360,3213,3573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",206598,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46340,Tyler,TX,"Tyler, TX",545,2910,3455,299,"105,995","96,900",+9.39%,57.5 sq mi,"1,843/sq mi",32°19′N 95°18′W﻿ / ﻿32.31°N 95.30°W﻿ / 32.31; -95.30﻿ (Tyler),NA,NA,NA,NA,NA,1.80%,"$3,907","$172,500","$3,099",228546,NA,205,108,-33,-30,59.0301,44.81605351170568,73.24414715719062,47,-0.1454545454545455,-8,-0.06000000000000005,-3,0,0.07639356250312956,0.02739410267115616,1.2719,374950,-1.3333333333331865e-4,0.18094674164841207,0.9554,0
24660,Greensboro,NC,"Greensboro, NC",616,2766,3382,70,"299,035","269,666",+10.89%,129.6 sq mi,"2,307/sq mi",36°05′N 79°49′W﻿ / ﻿36.09°N 79.82°W﻿ / 36.09; -79.82﻿ (Greensboro),5.50%,15.37%,35.46%,-40.76%,5.82%,0.84%,"$1,833","$172,500","$1,454",211874,1414,69,103,-3,-24,60.033445,40.468227424749166,79.59866220735786,48.5,-0.1637931034482759,-9.5,-0.11818181818181817,-6.5,1.5,0.11355186702982988,-0.00589456346399397,1.36,271950,0.00759540570581696,0.00481067659838618,0.693,0
32900,Merced,CA,"Merced, CA",119,3220,3339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76%,"$1,644","$505,000","$3,818",406410,NA,216,162,31,-130,47.826087,67.89297658862876,27.75919732441471,37,-0.3508771929824561,-20,0.29824561403508776,8.5,-10,0.02587673102206444,-0.33915238551614424,0.7632,447450,0.019248291571754,0.17133507853403152,1.1401,1
39300,Providence,RI,"Providence, RI",-286,3504,3218,133,"190,934","178,042",+7.24%,18.4 sq mi,"10,377/sq mi",41°49′N 71°25′W﻿ / ﻿41.82°N 71.41°W﻿ / 41.82; -71.41﻿ (Providence),7.60%,49.38%,44.84%,-53.90%,8.04%,1.63%,"$3,548","$261,900","$4,272",426226,1809,39,67,7,16,69.230769,64.54849498327759,73.91304347826086,39.5,-0.2547169811320755,-13.5,-0.2685185185185185,-14.5,-7.5,0.10547790278848046,-0.03653824170443853,1.2787,449500,0.03333333333333344,0.06415719696969702,1.1454,0
47580,Warner Robins,GA,"Warner Robins, GA",591,2617,3208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92%,"$2,006","$176,000","$1,623",184441,NA,229,227,18,-78,32.77592,51.17056856187291,14.381270903010032,44.5,-0.2704918032786885,-16.5,-0.07291666666666663,-3.5,-2.5,0.06729214765397118,-0.2234040917956277,0.6135,271500,0.02452830188679256,0.12538860103626948,0.6918,0
22660,Fort Collins,CO,"Fort Collins, CO",583,2602,3185,156,"169,810","143,986",+17.94%,57.2 sq mi,"2,969/sq mi",40°32′N 105°04′W﻿ / ﻿40.54°N 105.06°W﻿ / 40.54; -105.06﻿ (Fort Collins),NA,NA,NA,NA,NA,0.51%,"$1,113","$343,300","$1,756",550550,1745,147,15,36,45,84.782609,82.2742474916388,87.29096989966555,32.5,-0.3867924528301887,-20.5,-0.1333333333333333,-5,-14.5,0.09419631412677763,0.440235188618741,1.5243,620000,-0.02806082458065528,0.19277677471236276,1.5798,0
20500,Durham,NC,"Durham, NC",1078,2095,3173,75,"283,506","228,330",+24.17%,112.8 sq mi,"2,513/sq mi",35°59′N 78°54′W﻿ / ﻿35.98°N 78.90°W﻿ / 35.98; -78.90﻿ (Durham),3.80%,4.47%,22.49%,-41.55%,4.02%,0.84%,"$1,833","$172,500","$1,454",394646,1575,96,109,-40,-43,58.862876,35.11705685618729,82.6086956521739,51.5,-0.0636363636363636,-3.5,0.05102040816326525,2.5,4.5,0.1636351766087063,0.0862097145566234,1.4301,478500,0.01860524523160767,0.11929955473632135,1.2193,0
13740,Billings,MT,"Billings, MT",440,2667,3107,247,"117,116","104,170",+12.43%,44.8 sq mi,"2,614/sq mi",45°47′N 108°32′W﻿ / ﻿45.78°N 108.54°W﻿ / 45.78; -108.54﻿ (Billings),2.90%,-14.08%,-24.83%,-46.21%,3.07%,0.84%,"$1,818","$230,600","$1,928",337738,NA,233,19,64,24,83.277592,69.23076923076923,97.32441471571906,36.5,-0.4206349206349206,-26.5,-0.29807692307692313,-15.5,-10.5,0.05409707844490441,0.19506836635256208,2.0547,567450,0.01511627906976742,0.3196511627906977,1.4459,1
25860,Hickory,NC,"Hickory, NC",402,2668,3070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84%,"$1,833","$172,500","$1,454",212005,NA,143,26,-14,16,81.772575,67.22408026755853,96.32107023411372,37.5,-0.23469387755102045,-11.5,-0.2990654205607477,-16,-9.5,0.0817778034632497,0.09081232225263892,1.9651,294700,-0.01273031825795645,0.11249528123820318,0.7509,0
36500,Olympia,WA,"Olympia, WA",912,2129,3041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98%,"$2,134","$339,000","$3,326",508965,NA,168,74,-31,1,67.558528,94.98327759197323,40.13377926421405,23.5,-0.426829268292683,-17.5,-0.45977011494252873,-20,-23.5,-0.1042861749047288,-0.17350444084663552,0.8955,500000,0.00100100100100108,0.08766586904502938,1.274,0
49620,York,PA,"York, PA",170,2775,2945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58%,"$3,442","$180,200","$2,852",248103,NA,117,142,-40,24,50.668896,52.508361204013376,48.82943143812709,44,-0.15384615384615383,-8,-0.3972602739726028,-29,-3,0.00226615101711402,-0.19934790348214135,0.9919,319950,0.03242981606969986,0.17414998440338358,0.8153,0
39100,Poughkeepsie,NY,"Poughkeepsie, NY",-546,3476,2930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72%,"$3,749","$313,700","$5,407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28420,Kennewick,WA,"Kennewick, WA",389,2531,2920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98%,"$2,134","$339,000","$3,326",413041,NA,185,257,12,-112,24.916388,32.10702341137124,17.725752508361204,53.5,-0.1640625,-10.5,0.10309278350515472,5,6.5,0.25545819863906694,-0.21454289979567895,0.6438,535400,-0.03165129318140713,0.24656577415599543,1.3643,0
30860,Logan,UT,"Logan, UT",65,2846,2911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63%,"$1,362","$279,100","$1,748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15500,Burlington,NC,"Burlington, NC",522,2322,2844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84%,"$1,833","$172,500","$1,454",241812,NA,262,11,-4,-10,86.622074,74.91638795986621,98.3277591973244,35,-0.2222222222222222,-10,0.5909090909090908,13,-12,0.3747292382718812,-0.02194466499855418,2.2077,314252.5,-0.03306923076923074,0.20891919444497864,0.8007,1
31180,Lubbock,TX,"Lubbock, TX",550,2273,2823,86,"257,141","229,573",+12.01%,134.6 sq mi,"1,910/sq mi",33°34′N 101°53′W﻿ / ﻿33.56°N 101.88°W﻿ / 33.56; -101.88﻿ (Lubbock),4.30%,47.81%,52.60%,-17.04%,4.55%,1.80%,"$3,907","$172,500","$3,099",194416,NA,164,138,23,-2,51.003344,79.59866220735786,22.40802675585284,33.5,-0.30208333333333337,-14.5,-0.1728395061728395,-7,-13.5,0.18065607969065775,-0.02415537841509929,0.697,356450,0.1881666666666666,0.29854280510018216,0.9083,0
10740,Albuquerque,NM,"Albuquerque, NM",792,1996,2788,32,"564,559","545,852",+3.43%,187.3 sq mi,"3,014/sq mi",35°06′N 106°38′W﻿ / ﻿35.10°N 106.64°W﻿ / 35.10; -106.64﻿ (Albuquerque),5.90%,23.50%,28.08%,-33.06%,6.24%,0.80%,"$1,740","$171,400","$1,371",293795,1394,56,155,-1,-48,48.829431,59.19732441471572,38.46153846153847,41.5,-0.2589285714285714,-14.5,-0.08791208791208793,-4,-5.5,0.03119416599862234,-0.04418146196399508,0.8756,371745,0.00743902439024379,0.1527173331638214,0.9472,0
23540,Gainesville,FL,"Gainesville, FL",434,2297,2731,194,"141,085","124,354",+13.45%,63.2 sq mi,"2,232/sq mi",29°40′N 82°20′W﻿ / ﻿29.67°N 82.34°W﻿ / 29.67; -82.34﻿ (Gainesville),NA,NA,NA,NA,NA,0.89%,"$1,934","$215,300","$1,914",263376,NA,166,118,60,115,55.852843,51.17056856187291,60.535117056856194,44.5,-0.33582089552238803,-22.5,-0.3642857142857143,-25.5,-2.5,0.04810359145297638,0.398235550052612,1.1065,317450,0.06170568561872902,0.20316852697606547,0.8089,0
49020,Winchester,VA,"Winchester, VA",246,2476,2722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82%,"$1,779","$273,100","$2,234",320386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39660,Rapid City,SD,"Rapid City, SD",231,2469,2700,NA,NA,NA,NA,NA,NA,NA,2.90%,-3.11%,-4.16%,-40.44%,3.07%,1.31%,"$2,857","$167,100","$2,195",318396,NA,265,52,-35,-30,72.073579,72.90969899665552,71.23745819397993,35.5,-0.26041666666666663,-12.5,-0.08974358974358976,-3.5,-11.5,-0.14292540092344708,-0.2479288452361111,1.2551,402750,-0.03595279699356102,0.7174840085287846,1.0262,1
14540,Bowling Green,KY,"Bowling Green, KY",309,2372,2681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86%,"$1,866","$141,000","$1,210",206706,NA,249,216,-109,42,35.618729,43.1438127090301,28.093645484949832,48,0.5483870967741935,17,-0.323943661971831,-23,1,0.22532680033283725,0.10540995085676784,0.7658,299200,0.0320800275957227,0.22397218245039885,0.7624,0
12220,Auburn,AL,"Auburn, AL",288,2277,2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41%,$895,"$142,700",$587,248163,NA,258,197,39,49,39.130435,64.54849498327759,13.712374581939798,39.5,-0.31896551724137934,-18.5,-0.3416666666666667,-20.5,-7.5,0.14965651273381497,0.3136116913440161,0.5972,352500,-0.01260504201680667,0.11629055855696092,0.8982,0
30780,Little Rock,AR,"Little Rock, AR",389,2161,2550,115,"202,591","193,524",+4.69%,120.0 sq mi,"1,688/sq mi",34°43′N 92°21′W﻿ / ﻿34.72°N 92.35°W﻿ / 34.72; -92.35﻿ (Little Rock),5.00%,43.77%,33.93%,-44.01%,5.29%,0.62%,"$1,358","$127,800",$798,188099,1042,72,204,-35,-63,37.792642,49.163879598662206,26.421404682274247,45,-0.15094339622641506,-8,-0.0625,-3,-2,0.042247361165861357,-0.09904548589351148,0.7442,236950,0.00829787234042545,-0.02268508970921834,0.6038,0
12540,Bakersfield,CA,"Bakersfield, CA",-299,2805,2506,48,"403,455","347,483",+16.11%,149.8 sq mi,"2,693/sq mi",35°19′N 119°01′W﻿ / ﻿35.32°N 119.01°W﻿ / 35.32; -119.01﻿ (Bakersfield),8.70%,47.68%,50.22%,-35.05%,9.20%,0.76%,"$1,644","$505,000","$3,818",321166,1633,79,89,-2,-43,63.377926,87.29096989966555,39.46488294314381,29,-0.2564102564102564,-10,-0.04918032786885251,-1.5,-18,0.13704546314219312,-0.16006998435359443,0.8811,349900,0.01420289855072454,0.2388033280226589,0.8916,0
28140,Kansas City,MO,"Kansas City, MO",587,1916,2503,36,"508,090","459,787",+10.51%,314.7 sq mi,"1,615/sq mi","39°07′N 94°33′W﻿ / ﻿39.12°N 94.55°W﻿ / 39.12; -94.55﻿ (Kansas City, MO)",4.40%,9.49%,18.36%,-43.18%,4.66%,0.97%,"$2,111","$157,200","$1,526",273455,1256,30,277,-4,-38,17.391304,19.063545150501675,15.719063545150505,65.5,-0.05072463768115942,-3.5,-0.05072463768115942,-3.5,18.5,0.06320825553011367,-0.17894740307645685,0.6229,387500,0.05013550135501354,0.107380152889905,0.98740000000000006,0
49740,Yuma,AZ,"Yuma, AZ",506,1984,2490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66%,"$1,446","$225,500","$1,499",248304,NA,245,25,-11,2,81.939799,97.32441471571906,66.5551839464883,20,-0.3548387096774194,-11,-0.3650793650793651,-11.5,-27,0.03831538680442792,-0.0696610331755656,1.1907,299950,0.00317725752508368,0.17042239781484736,0.7643,0
